occurrence_id,paper_key,title,year,object_name,alternate_object_names,ra_deg,dec_deg,classification,candidate_quality,population_tier,primary_flag,region,table_role,source_url,retrieval_status,notes,input_dataset
OCC-01630,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3020028519293317632,,92.0110400000,-5.9155100000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01631,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3018227038210393088,,92.0153000000,-7.0197500000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01632,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019951072442609536,,92.0194000000,-6.4234500000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01633,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019951072442609920,,92.0198700000,-6.4215000000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=Longtime,yso_dipper_occurrences
OCC-01634,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3018444745809316864,,92.0260600000,-6.5654600000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01635,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019946468239095680,,92.0369300000,-6.5051100000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01636,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019964953777726976,,92.0452600000,-6.3304300000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=Longtime,yso_dipper_occurrences
OCC-01637,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3018228863571505152,,92.0946300000,-6.9596900000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01638,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR3 3019971486423802240,,92.0996100000,-6.2591800000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01639,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3018256076486111872,,92.1130200000,-6.6005100000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01640,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR3 3019952068876236544,,92.1141400000,-6.3714300000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01641,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR3 3019952652990627584,,92.1401600000,-6.3320200000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01642,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR3 3019952171955445888,,92.1551400000,-6.3824800000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01643,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019986089313018112,,92.3072900000,-6.1189400000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01644,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019954542777695872,,92.3688900000,-6.3518300000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01645,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019761337968783744,,92.4882800000,-6.4862600000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01646,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019793228101900160,,92.5388700000,-6.2305700000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01647,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019793807921771648,,92.6400700000,-6.2188200000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01648,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019794121452797312,,92.6497100000,-6.2138000000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01649,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019795079232115712,,92.6574600000,-6.1759000000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01650,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019794357677604992,,92.6749600000,-6.1784100000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01651,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019793945360917504,,92.6826100000,-6.2098800000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01652,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,2MASS J06104474-0613172,,92.6864500000,-6.2214500000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01653,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019790852984452864,,92.7145300000,-6.2344300000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01654,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3020213172824025600,,92.7165600000,-5.0336700000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01655,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,2MASS J06105914-0610290,,92.7464400000,-6.1747500000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01656,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR3 3019796595356215168,,92.7656600000,-6.2290700000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01657,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019774089727632256,,92.7819400000,-6.4523000000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01658,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019797518773537920,,92.7916400000,-6.1632000000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01659,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019786081276240640,,92.9252200000,-6.1835100000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01660,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019779415487342208,,92.9450500000,-6.3534000000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01661,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019723271674935168,,92.9506900000,-6.5450500000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01662,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019724233747584000,,92.9629600000,-6.5064300000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01663,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019724680424160768,,92.9797900000,-6.4757200000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01664,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019778762652287360,,93.0209300000,-6.3582100000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01665,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019781202193688960,,93.0334600000,-6.3126800000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01666,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019731208774380928,,93.0936000000,-6.4098700000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01667,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3007657368510676480,,93.1546600000,-7.1295600000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01668,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019881773148276608,,93.1679900000,-6.0610800000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01669,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019827862718818048,,93.1929100000,-6.2558800000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01670,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019875687176633728,,93.1950300000,-6.1891100000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01671,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,2MASS J06124718-0612107,,93.1965900000,-6.2029800000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01672,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019875206140426496,,93.2024300000,-6.2331700000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01673,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019875206141255808,,93.2053300000,-6.2389100000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01674,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019727738440770560,,93.2500300000,-6.4522900000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01675,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,Gaia DR3 3019828034517629696,,93.2606800000,-6.2515100000,Quasi-Periodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01676,jiang2024,The Emerging Stellar Complex in Mon R2: Membership and Optical Variability Classification,2024,GDR1 3019828820493620608,,93.3082100000,-6.2442100000,Aperiodic Dipper,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/167/221/,complete,Secondary=nan,yso_dipper_occurrences
OCC-01677,lucas2024,"The Most Variable VVV Sources: Eruptive Protostars, Dipping Giants in the Nuclear Disc and Others",2024,Source 5: VVV J12:35:57.72-61:51:11.9,,188.9904900000,-61.8532900000,Dipping YSO,published_candidate,high_amplitude_infrared_yso_dipper,yes,,,https://arxiv.org/abs/2401.14471,retrieved_all,Likely YSO extinction event. Faded progressively after 2015. Located in HII region IRAS 12331-6134 & cluster [DBS2003] 78.,root_occurrences
OCC-01678,lucas2024,"The Most Variable VVV Sources: Eruptive Protostars, Dipping Giants in the Nuclear Disc and Others",2024,Source 28: VVV J15:30:17.93-55:34:55.3 ([RMB2008] G324.1049+00.6188),,232.5747000000,-55.5820200000,Dipping YSO,published_candidate,high_amplitude_infrared_yso_dipper,yes,,,https://arxiv.org/abs/2401.14471,retrieved_all,"A long-lasting dip from 2010-2017, recovered only in 2018. 2MASS Ks=12.99, H=15.01. DENIS K=12.45. RR YSO candidate.",root_occurrences
OCC-01679,lucas2024,"The Most Variable VVV Sources: Eruptive Protostars, Dipping Giants in the Nuclear Disc and Others",2024,Source 31: VVV J15:45:06.98-54:06:49.6,,236.2790700000,-54.1137900000,Dipping YSO,published_candidate,high_amplitude_infrared_yso_dipper,yes,,,https://arxiv.org/abs/2401.14471,retrieved_all,"Irregular variation, somewhat ambiguous as dipper or eruptive YSO. Heavily blended with companion when faint. Ks=12.0 in 2MASS, In [DBS2003] 95 cluster and HII region. Mid-infrared excess in Glimpse & MIPSGAL.",root_occurrences
OCC-01680,lucas2024,"The Most Variable VVV Sources: Eruptive Protostars, Dipping Giants in the Nuclear Disc and Others",2024,Source 53: VVV J16:46:30.13-46:04:39.8 ([RMB2008] G339.3133-00.4761),,251.6255400000,-46.0777200000,Dipping YSO,published_candidate,high_amplitude_infrared_yso_dipper,yes,,,https://arxiv.org/abs/2401.14471,retrieved_all,"Dipper. Deep fade from 2011-2012, faint in 2013, recovered in 2014 and then brightened further in 2017. RR YSO candidate. Numerous star formation indicators in SIMBAD. WCI shows location in an IRDC.",root_occurrences
